county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP
Etowah County,1ST UNITED METH-ATTALLA,397.0,407.0,381.0,419.0,413.0,,,383.0,,458.0,312.0,219.0,,232.0,375.0,428.0
Etowah County,ABSENTEE,315.0,667.0,272.0,697.0,294.0,,,678.0,,390.0,517.0,133.0,,371.0,275.0,709.0
Etowah County,ALTOONA FIRE DEPTARTMENT,55.0,342.0,54.0,344.0,54.0,,,339.0,,74.0,310.0,23.0,,238.0,45.0,349.0
Etowah County,ATTALLA RECREATION CENTER,200.0,867.0,184.0,877.0,245.0,,,808.0,,437.0,605.0,68.0,,467.0,153.0,909.0
Etowah County,CARVER COMMUNITY CENTER,695.0,38.0,706.0,23.0,695.0,,,26.0,,621.0,22.0,539.0,,10.0,698.0,30.0
Etowah County,CAVE SPRINGS COMMUNITY,136.0,545.0,125.0,550.0,150.0,,,519.0,,223.0,439.0,69.0,,319.0,126.0,551.0
Etowah County,DOWNTOWN CIVIC CENTER,719.0,398.0,716.0,394.0,697.0,,,402.0,,747.0,283.0,449.0,,155.0,703.0,409.0
Etowah County,EAST GADSDEN REC_ CTR,796.0,245.0,818.0,224.0,813.0,,,217.0,,776.0,163.0,596.0,,130.0,799.0,238.0
Etowah County,EGYPT COMMUNITY CENTER,46.0,227.0,44.0,226.0,38.0,,,225.0,,79.0,188.0,21.0,,155.0,36.0,231.0
Etowah County,ELLIOTT COMMUNITY CENTER,309.0,531.0,290.0,553.0,333.0,,,514.0,,413.0,396.0,169.0,,283.0,280.0,564.0
Etowah County,GALLANT COMMUNITY CENTER,61.0,334.0,46.0,340.0,43.0,,,329.0,,102.0,282.0,13.0,,210.0,48.0,344.0
Etowah County,GEORGE WALLACE SENIOR CTR,433.0,1557.0,327.0,1659.0,365.0,,,1604.0,,802.0,1146.0,104.0,,840.0,308.0,1689.0
Etowah County,HOKES BLUFF COMMUNITY CTR,567.0,2365.0,416.0,2476.0,517.0,,,2363.0,,1142.0,1747.0,112.0,,1268.0,366.0,2538.0
Etowah County,IVALEE VOL_ FIRE DEPT,73.0,296.0,61.0,301.0,84.0,,,275.0,,130.0,230.0,34.0,,174.0,67.0,298.0
Etowah County,LOOKOUT MTN_ COMM CTR,124.0,888.0,124.0,883.0,176.0,,,832.0,,258.0,728.0,45.0,,537.0,112.0,895.0
Etowah County,MEADOW BROOK BAPTIST CH,414.0,998.0,280.0,1115.0,276.0,,,1125.0,,812.0,586.0,63.0,,371.0,262.0,1137.0
Etowah County,MOUNTAINBORO VFD,109.0,663.0,89.0,687.0,100.0,,,663.0,,181.0,570.0,41.0,,472.0,82.0,691.0
Etowah County,NEW UNION COMMUNITY CTR,102.0,684.0,87.0,702.0,87.0,,,679.0,,161.0,592.0,39.0,,459.0,82.0,696.0
Etowah County,NOCCALULA KIWANIS PAVIL_,455.0,1141.0,379.0,1199.0,542.0,,,1040.0,,704.0,844.0,112.0,,527.0,358.0,1232.0
Etowah County,NORTH GADSDEN REC_ CTR,449.0,351.0,435.0,356.0,437.0,,,346.0,,446.0,274.0,268.0,,225.0,421.0,373.0
Etowah County,NORTHEAST ETOWAH COMM CTR,345.0,913.0,319.0,936.0,344.0,,,904.0,,494.0,704.0,171.0,,534.0,298.0,959.0
Etowah County,OLD GADSDEN HIGH LUNCHROO,149.0,22.0,146.0,24.0,145.0,,,24.0,,136.0,20.0,124.0,,15.0,145.0,26.0
Etowah County,PROVISIONAL,48.0,101.0,45.0,102.0,53.0,,,95.0,,55.0,86.0,29.0,,72.0,41.0,106.0
Etowah County,RAINBOW CITY COMM CTR,710.0,2106.0,635.0,2153.0,650.0,,,2121.0,,1041.0,1670.0,303.0,,1135.0,585.0,2209.0
Etowah County,RAINBOW CITY FIRE DEPT #2,113.0,508.0,99.0,511.0,100.0,,,501.0,,221.0,389.0,28.0,,284.0,91.0,528.0
Etowah County,REECE CITY TOWN HALL,58.0,346.0,54.0,347.0,73.0,,,326.0,,118.0,280.0,16.0,,183.0,49.0,353.0
Etowah County,SARDIS COMMUNITY CENTER,171.0,1139.0,151.0,1153.0,177.0,,,1121.0,,285.0,986.0,62.0,,808.0,138.0,1164.0
Etowah County,SOUTHSIDE COMMUNITY CTR_,729.0,2994.0,568.0,3124.0,663.0,,,3012.0,,1283.0,2355.0,182.0,,1623.0,516.0,3192.0
Etowah County,TILLISON BEND WATER AUTH_,116.0,373.0,80.0,409.0,92.0,,,392.0,,262.0,228.0,28.0,,201.0,71.0,418.0
Etowah County,WALLACE HALL GSCC,1080.0,308.0,1069.0,308.0,1048.0,,,304.0,,1054.0,222.0,760.0,,177.0,1060.0,320.0
Etowah County,WALNUT GROVE V_F_D_,91.0,514.0,69.0,531.0,79.0,,,520.0,,158.0,426.0,32.0,,337.0,64.0,539.0
Etowah County,WALNUT PARK REC_ CTR,232.0,441.0,223.0,447.0,237.0,,,427.0,,298.0,339.0,144.0,,239.0,213.0,457.0
Etowah County,WHORTON BEND FIRE STATION,216.0,732.0,163.0,783.0,154.0,,,778.0,,439.0,496.0,49.0,,355.0,138.0,805.0
Fayette County,ABSENTEE,231.0,174.0,209.0,162.0,,,,174.0,,,166.0,56.0,,53.0,214.0,174.0
Fayette County,BERRY CIVIC CENTER,107.0,476.0,83.0,476.0,,,,503.0,,,487.0,35.0,,231.0,70.0,499.0
Fayette County,BOLEY SPRINGS CHURCH,27.0,170.0,18.0,173.0,,,,170.0,,,166.0,9.0,,86.0,15.0,176.0
Fayette County,BROWNS-GLEN ALLEN COMM CT,44.0,143.0,23.0,151.0,,,,158.0,,,154.0,9.0,,62.0,15.0,167.0
Fayette County,BROWNS-WHITE'S CHAPEL CTR,60.0,138.0,48.0,141.0,,,,150.0,,,142.0,23.0,,51.0,41.0,151.0
Fayette County,BYLOR VOTING CTR-BANKSTON,61.0,279.0,33.0,295.0,,,,308.0,,,293.0,14.0,,136.0,31.0,302.0
Fayette County,CLEAR CREEK VC-CEDAR GROV,29.0,101.0,19.0,105.0,,,,107.0,,,97.0,6.0,,52.0,15.0,112.0
Fayette County,COLE V CTR KILLINGSWORTH,31.0,88.0,21.0,90.0,,,,87.0,,,84.0,9.0,,31.0,21.0,93.0
Fayette County,COLE-PAUL HUBBERT PAVILIO,28.0,124.0,17.0,127.0,,,,123.0,,,120.0,10.0,,36.0,17.0,129.0
Fayette County,COLLINS VT CTR-MT_ VERNON,35.0,214.0,15.0,224.0,,,,226.0,,,214.0,2.0,,66.0,13.0,233.0
Fayette County,ELM GROVE CHURCH,15.0,67.0,9.0,70.0,,,,70.0,,,72.0,5.0,,37.0,9.0,70.0
Fayette County,FAYETTE CIVIC CENTER,435.0,900.0,350.0,952.0,,,,1055.0,,,997.0,220.0,,300.0,325.0,987.0
Fayette County,FAYETTE YOUTH CENTER,332.0,432.0,286.0,469.0,,,,524.0,,,501.0,233.0,,156.0,289.0,470.0
Fayette County,FAYETTE-COVIN VOTING CTR,91.0,85.0,84.0,91.0,,,,107.0,,,101.0,66.0,,28.0,81.0,95.0
Fayette County,FORDS VT CTR-REHOBETH BAP,25.0,73.0,17.0,72.0,,,,86.0,,,80.0,4.0,,29.0,17.0,78.0
Fayette County,GEORGES CREEK VC-PEA RIDG,28.0,145.0,10.0,154.0,,,,151.0,,,148.0,7.0,,82.0,13.0,156.0
Fayette County,GILPIN-LAWRENCE MILL COMM,47.0,311.0,34.0,315.0,,,,321.0,,,303.0,11.0,,100.0,29.0,319.0
Fayette County,HICO VT CTR- NEWTONVILLE,74.0,93.0,67.0,101.0,,,,104.0,,,101.0,50.0,,39.0,64.0,105.0
Fayette County,LEE-BELK COMMUNITY CENTER,25.0,167.0,14.0,165.0,,,,171.0,,,164.0,3.0,,43.0,17.0,171.0
Fayette County,LEE-PALESTINE CHURCH,9.0,108.0,1.0,112.0,,,,112.0,,,108.0,1.0,,37.0,3.0,111.0
Fayette County,PROVISIONAL,11.0,5.0,11.0,4.0,,,,6.0,,,5.0,2.0,,0.0,11.0,4.0
Fayette County,RIDGE-CONCORD CH VT CTR,27.0,106.0,22.0,111.0,,,,117.0,,,113.0,14.0,,52.0,17.0,116.0
Fayette County,RUSSELL VT CTR BOBO SCH,88.0,423.0,59.0,447.0,,,,445.0,,,434.0,19.0,,215.0,51.0,458.0
Fayette County,STONEWALL-CANNAN COMM CTR,63.0,40.0,61.0,39.0,,,,47.0,,,42.0,48.0,,14.0,60.0,41.0
Fayette County,STOUGH TRINITY CHURCH,56.0,251.0,36.0,262.0,,,,282.0,,,271.0,17.0,,97.0,31.0,270.0
Fayette County,STUDDARD'S CROSSROADS,7.0,31.0,4.0,34.0,,,,35.0,,,34.0,3.0,,23.0,4.0,34.0
Fayette County,SUGAR CREEK EXP_ STATION,13.0,56.0,6.0,61.0,,,,58.0,,,57.0,4.0,,25.0,8.0,61.0
Fayette County,THOMPSON-KIRKLAND,20.0,128.0,10.0,133.0,,,,142.0,,,133.0,2.0,,46.0,7.0,142.0
Fayette County,WEBSTER VT CTR-WAYSIDE,6.0,127.0,7.0,124.0,,,,129.0,,,124.0,0.0,,69.0,5.0,127.0
Franklin County,ABSENTEE,102.0,212.0,88.0,193.0,116.0,,,196.0,188.0,,125.0,41.0,,76.0,84.0,225.0
Franklin County,BELGREEN FIRE PRCT 7,93.0,365.0,82.0,361.0,156.0,,,303.0,241.0,,216.0,27.0,,139.0,66.0,389.0
Franklin County,CHUCKIE MULLINS PRCT2-4,217.0,72.0,219.0,67.0,212.0,,,79.0,245.0,,46.0,184.0,,32.0,205.0,85.0
Franklin County,COLLEGE AVE ELEM_ PRCT2-2,118.0,215.0,125.0,201.0,114.0,,,218.0,210.0,,112.0,68.0,,86.0,109.0,220.0
Franklin County,COURTHOUSE ANNEX PRCT 2-3,99.0,269.0,87.0,267.0,106.0,,,260.0,214.0,,147.0,51.0,,114.0,77.0,285.0
Franklin County,EAST FRANKLIN PRCT 19,76.0,322.0,55.0,337.0,99.0,,,292.0,204.0,,193.0,26.0,,134.0,48.0,345.0
Franklin County,FRANKFORT PRCT3,34.0,138.0,28.0,140.0,60.0,,,110.0,89.0,,81.0,6.0,,52.0,20.0,148.0
Franklin County,HALLTOWN PRCT 14,74.0,339.0,65.0,334.0,98.0,,,312.0,214.0,,200.0,28.0,,125.0,63.0,342.0
Franklin County,HODGES PRCT 8,24.0,136.0,17.0,144.0,21.0,,,144.0,45.0,,119.0,11.0,,87.0,16.0,146.0
Franklin County,JONESBORO PRCT 17,90.0,205.0,79.0,209.0,92.0,,,209.0,160.0,,130.0,44.0,,78.0,72.0,221.0
Franklin County,LAWLERS FIRE PRCT 15,74.0,195.0,55.0,207.0,83.0,,,186.0,132.0,,126.0,36.0,,79.0,59.0,207.0
Franklin County,MT_ STAR HILLS PRCT 11,46.0,174.0,39.0,166.0,37.0,,,177.0,102.0,,114.0,17.0,,88.0,31.0,180.0
Franklin County,NEWBURG PRCT 20,71.0,55.0,69.0,57.0,73.0,,,51.0,88.0,,35.0,45.0,,24.0,64.0,62.0
Franklin County,PHIL CAMPBELL PRCT 9,126.0,409.0,101.0,429.0,159.0,,,372.0,274.0,,253.0,53.0,,192.0,93.0,443.0
Franklin County,PLEASANT SITE  VFD PRCT 4,31.0,103.0,29.0,98.0,41.0,,,91.0,80.0,,54.0,14.0,,11.0,22.0,107.0
Franklin County,PROVISIONAL,2.0,14.0,3.0,7.0,4.0,,,8.0,4.0,,4.0,2.0,,6.0,0.0,13.0
Franklin County,QUINN'S GARAGE  PRCT 12,30.0,114.0,25.0,118.0,33.0,,,103.0,70.0,,72.0,13.0,,52.0,24.0,121.0
Franklin County,RED BAY  PRCT 5,186.0,874.0,168.0,857.0,249.0,,,806.0,440.0,,610.0,75.0,,274.0,142.0,903.0
Franklin County,ROCKWOOD PRCT 10,77.0,270.0,76.0,261.0,88.0,,,259.0,194.0,,146.0,32.0,,103.0,70.0,273.0
Franklin County,RUSSELLVILLE ELEC_ PCT2-5,192.0,293.0,185.0,288.0,200.0,,,291.0,311.0,,160.0,101.0,,125.0,164.0,315.0
Franklin County,RUSSELLVILLE HIGH PRCT2-1,236.0,523.0,195.0,538.0,195.0,,,562.0,471.0,,275.0,97.0,,190.0,164.0,587.0
Franklin County,SPRUCE PINE PRCT 18,99.0,315.0,87.0,325.0,112.0,,,302.0,233.0,,177.0,41.0,,120.0,83.0,334.0
Franklin County,THARPTOWN PRCT 13,67.0,195.0,64.0,193.0,75.0,,,183.0,132.0,,124.0,31.0,,84.0,65.0,197.0
Franklin County,UNION COMMUNITY PRCT 1,56.0,273.0,31.0,288.0,67.0,,,253.0,156.0,,169.0,7.0,,114.0,22.0,305.0
Franklin County,VINA FIRE DEPT_ PRCT 6,53.0,272.0,53.0,264.0,61.0,,,270.0,152.0,,172.0,21.0,,131.0,50.0,272.0
Franklin County,WACO CHURCH CHRIST PCT16,63.0,113.0,55.0,122.0,56.0,,,123.0,99.0,,75.0,32.0,,42.0,53.0,125.0
Geneva County,ABSENTEE,31.0,152.0,28.0,153.0,,,,155.0,,,154.0,16.0,,108.0,34.0,148.0
Geneva County,BELLWOOD COMMUNITY CTR_,73.0,119.0,70.0,122.0,,,,129.0,,,127.0,59.0,,83.0,77.0,113.0
Geneva County,BLACK COMM CENTER,12.0,175.0,11.0,175.0,,,,167.0,,,163.0,6.0,,111.0,26.0,160.0
Geneva County,CHANCELLOR COMMUNITY CTR_,26.0,289.0,21.0,294.0,,,,300.0,,,300.0,7.0,,210.0,38.0,275.0
Geneva County,COFFEE SPRINGS,19.0,222.0,18.0,219.0,,,,220.0,,,220.0,5.0,,137.0,32.0,207.0
Geneva County,DEVCO COMMUNITY CTR_,36.0,325.0,34.0,319.0,,,,325.0,,,327.0,22.0,,218.0,41.0,315.0
Geneva County,FADETTE,42.0,487.0,35.0,487.0,,,,491.0,,,448.0,9.0,,276.0,63.0,460.0
Geneva County,FLAT CREEK COMMUNITY CTR_,10.0,153.0,11.0,152.0,,,,156.0,,,140.0,4.0,,108.0,12.0,149.0
Geneva County,GENEVA CITY HALL,44.0,69.0,47.0,66.0,,,,74.0,,,74.0,34.0,,39.0,52.0,61.0
Geneva County,GENEVA COMMUNITY CENTER,100.0,333.0,106.0,321.0,,,,335.0,,,347.0,80.0,,220.0,125.0,304.0
Geneva County,GENEVA COUNTY COURTHOUSE,54.0,321.0,49.0,324.0,,,,338.0,,,338.0,16.0,,196.0,77.0,295.0
Geneva County,GENEVA FARM CENTER,26.0,288.0,23.0,287.0,,,,290.0,,,287.0,15.0,,200.0,43.0,268.0
Geneva County,GENEVA NATIONAL GUARD,33.0,198.0,29.0,197.0,,,,199.0,,,204.0,23.0,,132.0,42.0,186.0
Geneva County,GILMORE VOTING HOUSE,15.0,184.0,15.0,184.0,,,,189.0,,,183.0,6.0,,120.0,21.0,175.0
Geneva County,HACODA COMMUNITY CTR_,5.0,94.0,5.0,95.0,,,,94.0,,,93.0,3.0,,72.0,6.0,93.0
Geneva County,HUGHES COMMUNITY CTR_,234.0,1412.0,238.0,1408.0,,,,1451.0,,,1426.0,160.0,,910.0,271.0,1359.0
Geneva County,HUGHES VOTING HOUSE,16.0,286.0,16.0,281.0,,,,278.0,,,263.0,5.0,,173.0,33.0,266.0
Geneva County,LOWERY VOTING HOUSE,12.0,134.0,7.0,139.0,,,,141.0,,,137.0,3.0,,118.0,10.0,135.0
Geneva County,LYTLE,27.0,235.0,19.0,242.0,,,,244.0,,,246.0,5.0,,147.0,29.0,228.0
Geneva County,MALVERN COMMUNITY,72.0,621.0,69.0,616.0,,,,612.0,,,545.0,34.0,,361.0,98.0,587.0
Geneva County,PINEY GROVE,7.0,156.0,7.0,156.0,,,,154.0,,,146.0,5.0,,120.0,14.0,148.0
Geneva County,PROVISIONAL,0.0,2.0,0.0,2.0,,,,2.0,,,2.0,2.0,,9.0,1.0,1.0
Geneva County,REVELS STORE,10.0,156.0,9.0,157.0,,,,159.0,,,156.0,2.0,,96.0,15.0,149.0
Geneva County,SAMSON COMMUNITY CENTER,13.0,345.0,15.0,342.0,,,,339.0,,,329.0,6.0,,248.0,23.0,327.0
Geneva County,SAMSON MASONIC,77.0,251.0,81.0,242.0,,,,257.0,,,253.0,58.0,,183.0,92.0,234.0
Geneva County,SLOCOMB NATIONAL GUARD,212.0,628.0,209.0,622.0,,,,660.0,,,549.0,137.0,,353.0,255.0,576.0
Geneva County,TATE SCHOOL,14.0,149.0,12.0,151.0,,,,151.0,,,149.0,5.0,,114.0,14.0,146.0
Greene County,ABSENTEE,250.0,27.0,247.0,28.0,255.0,,,,254.0,,,230.0,,14.0,255.0,
Greene County,BOLIGEE FIRE DEPT_,223.0,33.0,215.0,38.0,227.0,,,,229.0,,,206.0,,18.0,230.0,
Greene County,BROWN MORROW BRANCH HGTS,338.0,27.0,341.0,23.0,342.0,,,,342.0,,,332.0,,18.0,343.0,
Greene County,CLINTON COMMUNITY CENTER,168.0,49.0,169.0,47.0,176.0,,,,174.0,,,164.0,,32.0,174.0,
Greene County,EUTAW ACTIVITY CENTER,413.0,20.0,410.0,18.0,413.0,,,,412.0,,,384.0,,10.0,415.0,
Greene County,FORKLAND CITY HALL,495.0,106.0,487.0,110.0,496.0,,,,501.0,,,451.0,,78.0,503.0,
Greene County,GREENE COUNTY COURTHOUSE,149.0,19.0,147.0,21.0,153.0,,,,154.0,,,138.0,,14.0,153.0,
Greene County,JENA FIRE DEPT_,48.0,43.0,42.0,42.0,47.0,,,,48.0,,,38.0,,33.0,46.0,
Greene County,KNOXVILLE FIRE DEPARTMENT,127.0,29.0,128.0,28.0,132.0,,,,131.0,,,124.0,,14.0,135.0,
Greene County,MANTUA FIRE DEPARTMENT,156.0,17.0,155.0,18.0,157.0,,,,158.0,,,149.0,,13.0,155.0,
Greene County,MT_ HEBRON PRE-SCHOOL,227.0,14.0,225.0,14.0,226.0,,,,227.0,,,217.0,,9.0,229.0,
Greene County,NATIONAL GUARD ARMORY,473.0,225.0,464.0,230.0,508.0,,,,519.0,,,384.0,,87.0,525.0,
Greene County,PROVISIONAL,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,
Greene County,SOUTH FORK RESTAURANT,59.0,5.0,56.0,7.0,60.0,,,,59.0,,,51.0,,2.0,59.0,
Greene County,TISHABEE COMMUNITY CTR_,207.0,9.0,207.0,8.0,209.0,,,,211.0,,,202.0,,3.0,211.0,
Greene County,UNION FIRE DEPT_,173.0,38.0,172.0,38.0,179.0,,,,178.0,,,158.0,,22.0,177.0,
Hale County,ABSENTEE,259.0,54.0,254.0,54.0,266.0,,,,261.0,,,227.0,,22.0,265.0,
Hale County,AKRON CITY HALL,238.0,141.0,233.0,143.0,268.0,,,,269.0,,,199.0,,62.0,271.0,
Hale County,BUCKSNORT,56.0,82.0,45.0,93.0,63.0,,,,61.0,,,40.0,,27.0,66.0,
Hale County,GALLION VFD,144.0,139.0,143.0,141.0,168.0,,,,166.0,,,129.0,,82.0,170.0,
Hale County,GREENSBORO ARMORY,1636.0,489.0,1585.0,525.0,1776.0,,,,1732.0,,,1386.0,,117.0,1746.0,
Hale County,HAVANA,96.0,91.0,89.0,91.0,113.0,,,,110.0,,,66.0,,29.0,111.0,
Hale County,LOCK 5 VFD,144.0,90.0,139.0,94.0,170.0,,,,161.0,,,128.0,,41.0,164.0,
Hale County,MOUNDVILLE CITY HALL,520.0,710.0,478.0,725.0,659.0,,,,643.0,,,369.0,,257.0,641.0,
Hale County,MT_ HERMAN,90.0,84.0,81.0,90.0,113.0,,,,101.0,,,72.0,,26.0,106.0,
Hale County,MT_ HOREB BAPTIST CH,171.0,49.0,164.0,49.0,175.0,,,,169.0,,,107.0,,20.0,176.0,
Hale County,NEWBERN CITY HALL,188.0,116.0,182.0,113.0,221.0,,,,208.0,,,112.0,,25.0,218.0,
Hale County,PHIPPS WORK CENTER,3.0,21.0,3.0,21.0,5.0,,,,3.0,,,3.0,,9.0,4.0,
Hale County,PROVISIONAL,2.0,0.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,
Hale County,SAWYERVILLE HEAD START SC,536.0,69.0,525.0,62.0,554.0,,,,561.0,,,461.0,,19.0,557.0,
Hale County,STEWART,87.0,142.0,79.0,150.0,124.0,,,,113.0,,,47.0,,55.0,119.0,
Hale County,VALLEY,36.0,84.0,29.0,87.0,49.0,,,,42.0,,,27.0,,34.0,43.0,
Henry County,ABBEVILLE VOTING CENTER,472.0,524.0,461.0,523.0,708.0,,,294.0,703.0,,,344.0,,109.0,511.0,488.0
Henry County,ABSENTEE,71.0,185.0,74.0,175.0,106.0,,,148.0,117.0,,,45.0,,84.0,74.0,180.0
Henry County,CAPPS POST OFFICE,126.0,190.0,130.0,184.0,199.0,,,120.0,192.0,,,103.0,,58.0,144.0,172.0
Henry County,DOUGLAS CROSSROADS,26.0,265.0,25.0,263.0,77.0,,,208.0,81.0,,,11.0,,118.0,39.0,249.0
Henry County,EDWIN VOTING CENTER,68.0,113.0,74.0,103.0,100.0,,,81.0,102.0,,,64.0,,47.0,80.0,100.0
Henry County,HALEBURG CITY HALL,47.0,161.0,42.0,165.0,81.0,,,128.0,81.0,,,25.0,,56.0,55.0,153.0
Henry County,HEADLAND VOTING CENTER,523.0,1568.0,484.0,1589.0,840.0,,,1247.0,884.0,,,313.0,,648.0,565.0,1514.0
Henry County,JUDSON COMMUNITY,150.0,546.0,142.0,548.0,245.0,,,457.0,265.0,,,103.0,,276.0,166.0,527.0
Henry County,LAWRENCEVILLE HOUSE,91.0,119.0,95.0,110.0,127.0,,,84.0,126.0,,,70.0,,41.0,106.0,102.0
Henry County,NEWVILLE VOTING HOUSE,246.0,333.0,242.0,325.0,347.0,,,233.0,329.0,,,187.0,,126.0,260.0,317.0
Henry County,PROVISIONAL,5.0,1.0,5.0,1.0,6.0,,,0.0,6.0,,,3.0,,0.0,5.0,1.0
Henry County,SHORTERVILLE HOUSE,73.0,96.0,83.0,82.0,107.0,,,63.0,108.0,,,69.0,,26.0,84.0,85.0
Henry County,TUMBLETON VOTING HOUSE,30.0,268.0,25.0,269.0,99.0,,,195.0,83.0,,,19.0,,102.0,33.0,265.0
Henry County,UNION VOTING HOUSE,55.0,148.0,53.0,144.0,97.0,,,103.0,91.0,,,36.0,,48.0,64.0,136.0
Henry County,WILLS CROSS ROADS VOTING,62.0,138.0,53.0,139.0,120.0,,,77.0,96.0,,,39.0,,39.0,67.0,129.0
Houston County,ABSENTEE,178.0,666.0,180.0,657.0,134.0,,,653.0,56.0,,557.0,108.0,,458.0,194.0,635.0
Houston County,ANDREW BELLE COMM CTR,299.0,230.0,307.0,223.0,318.0,,,213.0,336.0,,,249.0,,161.0,320.0,212.0
Houston County,ASHFORD DEPOT,250.0,807.0,237.0,814.0,237.0,,,814.0,,,784.0,174.0,,547.0,260.0,787.0
Houston County,BAY SPRINGS VFD,71.0,433.0,76.0,429.0,,,,436.0,,,404.0,51.0,,295.0,90.0,413.0
Houston County,COTTONWOOD CITY HALL,147.0,688.0,149.0,685.0,149.0,,,680.0,,,672.0,96.0,,444.0,179.0,646.0
Houston County,COWARTS CITY HALL,159.0,765.0,164.0,764.0,155.0,,,768.0,,,731.0,106.0,,538.0,182.0,744.0
Houston County,DOTHAN 1ST ASSEMBLY CLC,564.0,2007.0,522.0,2033.0,,,,2117.0,,,2081.0,264.0,,1332.0,585.0,1974.0
Houston County,DOTHAN CIVIC CTR,625.0,1024.0,624.0,1015.0,678.0,,,951.0,733.0,,,423.0,,609.0,653.0,984.0
Houston County,DOUG TEW COMM CTR,654.0,1301.0,664.0,1278.0,640.0,,,1294.0,,,1323.0,415.0,,841.0,735.0,1210.0
Houston County,ENTERPRISE CHURCH,70.0,565.0,71.0,567.0,62.0,,,572.0,,,549.0,26.0,,372.0,92.0,542.0
Houston County,FARM CENTER,694.0,1627.0,710.0,1611.0,684.0,,,1630.0,,,1641.0,436.0,,997.0,786.0,1535.0
Houston County,GORDON CITY HALL,102.0,72.0,100.0,71.0,103.0,,,67.0,,,75.0,89.0,,41.0,107.0,65.0
Houston County,HODGESVILLE VFD,116.0,811.0,112.0,815.0,117.0,,,802.0,,,806.0,72.0,,557.0,146.0,779.0
Houston County,KINSEY SENIOR CTR,296.0,611.0,305.0,602.0,365.0,,,536.0,367.0,,,208.0,,384.0,329.0,575.0
Houston County,MADRID SENIOR CTR,72.0,398.0,73.0,396.0,75.0,,,391.0,,,379.0,51.0,,278.0,90.0,373.0
Houston County,MT_ GILEAD BAPTIST,279.0,1312.0,283.0,1296.0,,,,1349.0,,,1314.0,129.0,,844.0,313.0,1273.0
Houston County,PANSEY VFD,26.0,295.0,27.0,292.0,23.0,,,297.0,,,295.0,11.0,,195.0,41.0,274.0
Houston County,PROVISIONAL,68.0,96.0,61.0,105.0,45.0,,,105.0,23.0,,90.0,51.0,,79.0,66.0,99.0
Houston County,REHOBETH MUNICIPAL COMPLX,101.0,1029.0,81.0,1047.0,93.0,,,1029.0,,,1019.0,31.0,,717.0,131.0,993.0
Houston County,ROSSIE PURCELL PUB LBRY,107.0,478.0,111.0,475.0,105.0,,,474.0,,,470.0,77.0,,302.0,126.0,460.0
Houston County,ST_ JOHNS PARK,101.0,136.0,94.0,146.0,103.0,,,137.0,,,142.0,77.0,,86.0,111.0,127.0
Houston County,TAYLOR CITY HALL,175.0,949.0,185.0,937.0,67.0,,,952.0,,,918.0,84.0,,593.0,233.0,886.0
Houston County,VAUGHN BLUMBERG CENTER,607.0,1103.0,617.0,1087.0,504.0,,,1077.0,,,1148.0,417.0,,698.0,675.0,1033.0
Houston County,WALTON PARK,1230.0,184.0,1271.0,144.0,1247.0,,,167.0,1274.0,,,1069.0,,96.0,1264.0,153.0
Houston County,WATER AND ELECTRIC COMPLX,390.0,1377.0,380.0,1383.0,234.0,,,1402.0,,,1408.0,211.0,,929.0,439.0,1324.0
Houston County,WEBB CITY HALL,97.0,393.0,95.0,392.0,95.0,,,392.0,139.0,,,71.0,,263.0,110.0,376.0
Houston County,WESTGATE PARK,517.0,2169.0,481.0,2199.0,,,,2237.0,,,2160.0,246.0,,1447.0,557.0,2107.0
Houston County,WICKSBURG VFD,73.0,925.0,63.0,937.0,,,,940.0,,,873.0,28.0,,658.0,94.0,896.0
Houston County,WIREGRASS PARK,994.0,661.0,1032.0,616.0,1061.0,,,586.0,518.0,,501.0,818.0,,401.0,1049.0,602.0
Jackson County,ABSENTEE,123.0,311.0,115.0,310.0,,,,326.0,,,331.0,57.0,,205.0,122.0,306.0
Jackson County,ASPEL JACKSON WATERWORKS,25.0,87.0,26.0,84.0,,,,84.0,,,94.0,12.0,,62.0,24.0,85.0
Jackson County,BISHOP HALL'S STORE,17.0,18.0,13.0,22.0,,,,21.0,,,23.0,8.0,,15.0,16.0,19.0
Jackson County,BRIDGEPORT COMMUNITY CTR,233.0,672.0,234.0,652.0,,,,687.0,,,696.0,126.0,,378.0,248.0,653.0
Jackson County,BRYANT COMMUNITY BLDG_,86.0,558.0,78.0,561.0,,,,582.0,,,572.0,50.0,,412.0,87.0,554.0
Jackson County,CHRISTIAN HOME,28.0,151.0,27.0,153.0,,,,156.0,,,154.0,15.0,,91.0,35.0,144.0
Jackson County,CROW FIRE HALL,22.0,96.0,16.0,98.0,,,,95.0,,,95.0,9.0,,64.0,17.0,99.0
Jackson County,DEAN'S CHAPEL COMMUNITY,46.0,206.0,44.0,208.0,,,,211.0,,,213.0,20.0,,137.0,46.0,206.0
Jackson County,DUTTON CITY HALL,179.0,563.0,155.0,585.0,,,,601.0,,,613.0,79.0,,380.0,177.0,562.0
